time,T,P0,P,U,nRAIN,Td
2022/10/16 6:00,24.5,751.8,757.3,50,0,13.4
2022/10/16 7:00,24.5,751.8,757.3,50,0,13.4
2022/10/16 8:00,24.3,753.3,758.8,50,0,13.2
2022/10/16 9:00,24.3,753.3,758.8,50,0,13.2
2022/10/16 10:00,24.3,753.3,758.8,50,0,13.2
2022/10/16 11:00,27.6,753,758.5,44,0,14.2
2022/10/16 12:00,27.6,753,758.5,44,0,14.2
2022/10/16 13:00,27.6,753,758.5,44,0,14.2
2022/10/16 14:00,29.6,751.1,756.6,46,0,16.7
2022/10/16 15:00,29.6,751.1,756.6,46,0,16.7
2022/10/16 16:00,29.6,751.1,756.6,46,0,16.7
2022/10/16 17:00,29.1,750.5,756,50,0,17.6
2022/10/16 18:00,29.1,750.5,756,50,0,17.6
2022/10/16 19:00,29.1,750.5,756,50,0,17.6
2022/10/16 20:00,29.3,751.6,757.2,46,0,16.4
2022/10/16 21:00,29.3,751.6,757.2,46,0,16.4
2022/10/16 22:00,29.3,751.6,757.2,46,0,16.4
2022/10/16 23:00,27.9,752.3,757.8,50,0,16.5
2022/10/17 0:00,27.9,752.3,757.8,50,0,16.5
2022/10/17 1:00,27.9,752.3,757.8,50,0,16.5
2022/10/17 2:00,26.9,751.6,757.1,46,0,14.3
2022/10/17 3:00,26.9,751.6,757.1,46,0,14.3
2022/10/17 4:00,26.9,751.6,757.1,46,0,14.3
2022/10/17 5:00,26.1,751.5,757,40,0,11.4
2022/10/17 6:00,26.1,751.5,757,40,0,11.4
2022/10/17 7:00,26.1,751.5,757,40,0,11.4
2022/10/17 8:00,25.6,752.6,758.1,41,0,11.3
2022/10/17 9:00,25.6,752.6,758.1,41,0,11.3
2022/10/17 10:00,25.6,752.6,758.1,41,0,11.3
2022/10/17 11:00,26.6,752.6,758.2,46,0,14
2022/10/17 12:00,26.6,752.6,758.2,46,0,14
2022/10/17 13:00,26.6,752.6,758.2,46,0,14
2022/10/17 14:00,27.1,751,756.4,50,0,15.7
2022/10/17 15:00,27.1,751,756.4,50,0,15.7
2022/10/17 16:00,27.1,751,756.4,50,0,15.7
2022/10/17 17:00,26.9,751,756.5,52,0,16.2
2022/10/17 18:00,26.9,751,756.5,52,0,16.2
2022/10/17 19:00,26.9,751,756.5,52,0,16.2
2022/10/17 20:00,25.8,751.9,757.4,52,0,15.2
2022/10/17 21:00,25.8,751.9,757.4,52,0,15.2
2022/10/17 22:00,25.8,751.9,757.4,52,0,15.2
2022/10/17 23:00,26.7,752.9,758.5,37,0,10.8
2022/10/18 0:00,26.7,752.9,758.5,37,0,10.8
2022/10/18 1:00,26.7,752.9,758.5,37,0,10.8
2022/10/18 2:00,25.2,752.5,758,39,0,10.2
2022/10/18 3:00,25.2,752.5,758,39,0,10.2
2022/10/18 4:00,25.2,752.5,758,39,0,10.2
2022/10/18 5:00,23.1,753,758.5,48,0,11.5
2022/10/18 6:00,23.1,753,758.5,48,0,11.5
2022/10/18 7:00,23.1,753,758.5,48,0,11.5
2022/10/18 8:00,22,754.7,760.3,54,0,12.2
2022/10/18 9:00,22,754.7,760.3,54,0,12.2
2022/10/18 10:00,22,754.7,760.3,54,0,12.2
2022/10/18 11:00,20.4,756.1,761.8,63,2,13.1
2022/10/18 12:00,20.4,756.1,761.8,63,2,13.1
2022/10/18 13:00,20.4,756.1,761.8,63,2,13.1
2022/10/18 14:00,19.4,754.8,760.4,73,2,14.4
2022/10/18 15:00,19.4,754.8,760.4,73,2,14.4
2022/10/18 16:00,19.4,754.8,760.4,73,2,14.4
2022/10/18 17:00,16.9,755.1,760.8,92,2,15.5
2022/10/18 18:00,16.9,755.1,760.8,92,2,15.5
2022/10/18 19:00,16.9,755.1,760.8,92,2,15.5
2022/10/18 20:00,16.9,756.5,762.2,89,1,15
2022/10/18 21:00,16.9,756.5,762.2,89,1,15
2022/10/18 22:00,16.9,756.5,762.2,89,1,15
2022/10/18 23:00,16.1,756.7,762.4,81,2,12.8
2022/10/19 0:00,16.1,756.7,762.4,81,2,12.8
2022/10/19 1:00,16.1,756.7,762.4,81,2,12.8
2022/10/19 2:00,19.6,755.7,761.4,56,0,10.5
2022/10/19 3:00,19.6,755.7,761.4,56,0,10.5
2022/10/19 4:00,19.6,755.7,761.4,56,0,10.5
2022/10/19 5:00,20.1,755.5,761.2,50,0,9.3
2022/10/19 6:00,20.1,755.5,761.2,50,0,9.3
2022/10/19 7:00,20.1,755.5,761.2,50,0,9.3
2022/10/19 8:00,20.8,756.7,762.4,47,0,9
2022/10/19 9:00,20.8,756.7,762.4,47,0,9
2022/10/19 10:00,20.8,756.7,762.4,47,0,9
2022/10/19 11:00,22.6,757.3,763,44,0,9.7
2022/10/19 12:00,22.6,757.3,763,44,0,9.7
2022/10/19 13:00,22.6,757.3,763,44,0,9.7
2022/10/19 14:00,24.3,756.3,761.9,44,0,11.2
2022/10/19 15:00,24.3,756.3,761.9,44,0,11.2
2022/10/19 16:00,24.3,756.3,761.9,44,0,11.2
2022/10/19 17:00,23.6,756,761.6,47,0,11.6
2022/10/19 18:00,23.6,756,761.6,47,0,11.6
2022/10/19 19:00,23.6,756,761.6,47,0,11.6
2022/10/19 20:00,22.5,757.3,762.9,47,0,10.6
2022/10/19 21:00,22.5,757.3,762.9,47,0,10.6
2022/10/19 22:00,22.5,757.3,762.9,47,0,10.6
2022/10/19 23:00,22.2,757.7,763.3,51,0,11.5
2022/10/20 0:00,22.2,757.7,763.3,51,0,11.5
2022/10/20 1:00,22.2,757.7,763.3,51,0,11.5
2022/10/20 2:00,22.4,757.3,763,63,0,15
2022/10/20 3:00,22.4,757.3,763,63,0,15
2022/10/20 4:00,22.4,757.3,763,63,0,15
2022/10/20 5:00,21.7,757.6,763.3,61,0,13.8
2022/10/20 6:00,21.7,757.6,763.3,61,0,13.8
2022/10/20 7:00,21.7,757.6,763.3,61,0,13.8
2022/10/20 8:00,22.8,758.4,764,58,0,14.1
2022/10/20 9:00,22.8,758.4,764,58,0,14.1
2022/10/20 10:00,22.8,758.4,764,58,0,14.1
2022/10/20 11:00,25.8,758.8,764.4,54,0,15.7
2022/10/20 12:00,25.8,758.8,764.4,54,0,15.7
2022/10/20 13:00,25.8,758.8,764.4,54,0,15.7
2022/10/20 14:00,28.2,756.8,762.4,52,0,17.4
2022/10/20 15:00,28.2,756.8,762.4,52,0,17.4
2022/10/20 16:00,28.2,756.8,762.4,52,0,17.4
2022/10/20 17:00,26.5,756.4,762.1,57,0,17.2
2022/10/20 18:00,26.5,756.4,762.1,57,0,17.2
2022/10/20 19:00,26.5,756.4,762.1,57,0,17.2
2022/10/20 20:00,24,757.7,763.3,70,0,18.1
2022/10/20 21:00,24,757.7,763.3,70,0,18.1
2022/10/20 22:00,24,757.7,763.3,70,0,18.1
2022/10/20 23:00,23.5,758.4,764,75,0,18.8
2022/10/21 0:00,23.5,758.4,764,75,0,18.8
2022/10/21 1:00,23.5,758.4,764,75,0,18.8
2022/10/21 2:00,22.9,757.8,763.3,73,0,17.8
2022/10/21 3:00,22.9,757.8,763.3,73,0,17.8
2022/10/21 4:00,22.9,757.8,763.3,73,0,17.8
2022/10/21 5:00,21.6,757.9,763.5,79,0,17.8
2022/10/21 6:00,21.6,757.9,763.5,79,0,17.8
2022/10/21 7:00,21.6,757.9,763.5,79,0,17.8
2022/10/21 8:00,23.2,758.7,764.3,69,0,17.2
2022/10/21 9:00,23.2,758.7,764.3,69,0,17.2
2022/10/21 10:00,23.2,758.7,764.3,69,0,17.2
2022/10/21 11:00,27.4,758.7,764.3,55,0,17.5
2022/10/21 12:00,27.4,758.7,764.3,55,0,17.5
2022/10/21 13:00,27.4,758.7,764.3,55,0,17.5
2022/10/21 14:00,29.6,755.9,761.5,48,0,17.4
2022/10/21 15:00,29.6,755.9,761.5,48,0,17.4
2022/10/21 16:00,29.6,755.9,761.5,48,0,17.4
2022/10/21 17:00,26,755.8,761.5,64,0,18.6
2022/10/21 18:00,26,755.8,761.5,64,0,18.6
2022/10/21 19:00,26,755.8,761.5,64,0,18.6
2022/10/21 20:00,24.4,757.3,762.9,68,0,18.1
2022/10/21 21:00,24.4,757.3,762.9,68,0,18.1
2022/10/21 22:00,24.4,757.3,762.9,68,0,18.1
2022/10/21 23:00,23,757.7,763.3,78,0,18.9
2022/10/22 0:00,23,757.7,763.3,78,0,18.9
2022/10/22 1:00,23,757.7,763.3,78,0,18.9
2022/10/22 2:00,22.4,757,762.5,85,0,19.7
2022/10/22 3:00,22.4,757,762.5,85,0,19.7
2022/10/22 4:00,22.4,757,762.5,85,0,19.7
2022/10/22 5:00,21.6,756.4,762,89,0,19.7
2022/10/22 6:00,21.6,756.4,762,89,0,19.7
2022/10/22 7:00,21.6,756.4,762,89,0,19.7
2022/10/22 8:00,23.5,757.4,763,83,0,20.4
2022/10/22 9:00,23.5,757.4,763,83,0,20.4
2022/10/22 10:00,23.5,757.4,763,83,0,20.4
2022/10/22 11:00,27.4,757.3,762.9,53,0,16.9
2022/10/22 12:00,27.4,757.3,762.9,53,0,16.9
2022/10/22 13:00,27.4,757.3,762.9,53,0,16.9
2022/10/22 14:00,29.6,755.2,760.8,43,0,15.7
2022/10/22 15:00,29.6,755.2,760.8,43,0,15.7
2022/10/22 16:00,29.6,755.2,760.8,43,0,15.7
2022/10/22 17:00,29.3,754.8,760.3,52,0,18.4
2022/10/22 18:00,29.3,754.8,760.3,52,0,18.4
2022/10/22 19:00,29.3,754.8,760.3,52,0,18.4
2022/10/22 20:00,27,756.2,761.8,64,0,19.6
2022/10/22 21:00,27,756.2,761.8,64,0,19.6
2022/10/22 22:00,27,756.2,761.8,64,0,19.6
2022/10/22 23:00,26.7,756.5,762.1,67,0,20
2022/10/23 0:00,26.7,756.5,762.1,67,0,20
2022/10/23 1:00,26.7,756.5,762.1,67,0,20
2022/10/23 2:00,25.8,755.5,761.1,73,0,20.5
2022/10/23 3:00,25.8,755.5,761.1,73,0,20.5
2022/10/23 4:00,25.8,755.5,761.1,73,0,20.5
2022/10/23 5:00,25.1,755.3,760.9,78,0,20.9
2022/10/23 6:00,25.1,755.3,760.9,78,0,20.9
2022/10/23 7:00,25.1,755.3,760.9,78,0,20.9
2022/10/23 8:00,25.7,756.7,762.2,79,0,21.7
2022/10/23 9:00,25.7,756.7,762.2,79,0,21.7
2022/10/23 10:00,25.7,756.7,762.2,79,0,21.7
2022/10/23 11:00,27.2,756.8,762.4,50,0,15.8
2022/10/23 12:00,27.2,756.8,762.4,50,0,15.8
2022/10/23 13:00,27.2,756.8,762.4,50,0,15.8
2022/10/23 14:00,28.7,754.9,760.4,49,0,16.9
2022/10/23 15:00,28.7,754.9,760.4,49,0,16.9
2022/10/23 16:00,28.7,754.9,760.4,49,0,16.9
2022/10/23 17:00,28.1,754.3,759.8,55,0,18.2
2022/10/23 18:00,28.1,754.3,759.8,55,0,18.2
2022/10/23 19:00,28.1,754.3,759.8,55,0,18.2
2022/10/23 20:00,24.4,755.8,761.4,80,0,20.7
2022/10/23 21:00,24.4,755.8,761.4,80,0,20.7
2022/10/23 22:00,24.4,755.8,761.4,80,0,20.7
2022/10/23 23:00,23.5,756.7,762.2,77,0,19.2
2022/10/24 0:00,23.5,756.7,762.2,77,0,19.2
2022/10/24 1:00,23.5,756.7,762.2,77,0,19.2
2022/10/24 2:00,23.3,755.5,761.1,80,0,19.6
2022/10/24 3:00,23.3,755.5,761.1,80,0,19.6
2022/10/24 4:00,23.3,755.5,761.1,80,0,19.6
2022/10/24 5:00,23.3,755.4,760.9,76,0,18.8
2022/10/24 6:00,23.3,755.4,760.9,76,0,18.8
2022/10/24 7:00,23.3,755.4,760.9,76,0,18.8
2022/10/24 8:00,24.5,757.3,762.9,77,0,20.2
2022/10/24 9:00,24.5,757.3,762.9,77,0,20.2
2022/10/24 10:00,24.5,757.3,762.9,77,0,20.2
2022/10/24 11:00,27.5,757.3,762.8,59,0,18.7
2022/10/24 12:00,27.5,757.3,762.8,59,0,18.7
2022/10/24 13:00,27.5,757.3,762.8,59,0,18.7
2022/10/24 14:00,28.9,755.3,760.9,61,0,20.6
2022/10/24 15:00,28.9,755.3,760.9,61,0,20.6
2022/10/24 16:00,28.9,755.3,760.9,61,0,20.6
2022/10/24 17:00,25.1,755.6,761.2,67,0,18.5
2022/10/24 18:00,25.1,755.6,761.2,67,0,18.5
2022/10/24 19:00,25.1,755.6,761.2,67,0,18.5
2022/10/24 20:00,23.4,757.3,763,70,0,17.6
2022/10/24 21:00,23.4,757.3,763,70,0,17.6
2022/10/24 22:00,23.4,757.3,763,70,0,17.6
2022/10/24 23:00,22.9,758.2,763.8,73,0,17.8
2022/10/25 0:00,22.9,758.2,763.8,73,0,17.8
2022/10/25 1:00,22.9,758.2,763.8,73,0,17.8
2022/10/25 2:00,22.3,757.6,763.1,73,0,17.2
2022/10/25 3:00,22.3,757.6,763.1,73,0,17.2
2022/10/25 4:00,22.3,757.6,763.1,73,0,17.2
2022/10/25 5:00,21.7,757.3,763,70,0,15.9
2022/10/25 6:00,21.7,757.3,763,70,0,15.9
2022/10/25 7:00,21.7,757.3,763,70,0,15.9
2022/10/25 8:00,22.5,758.9,764.5,66,0,15.8
2022/10/25 9:00,22.5,758.9,764.5,66,0,15.8
2022/10/25 10:00,22.5,758.9,764.5,66,0,15.8
2022/10/25 11:00,25.4,759,764.6,47,0,13.2
2022/10/25 12:00,25.4,759,764.6,47,0,13.2
2022/10/25 13:00,25.4,759,764.6,47,0,13.2
2022/10/25 14:00,26.4,757.3,763,47,0,14.1
2022/10/25 15:00,26.4,757.3,763,47,0,14.1
2022/10/25 16:00,26.4,757.3,763,47,0,14.1
2022/10/25 17:00,24.5,757.2,762.8,58,0,15.7
2022/10/25 18:00,24.5,757.2,762.8,58,0,15.7
2022/10/25 19:00,24.5,757.2,762.8,58,0,15.7
2022/10/25 20:00,22.7,758.5,764.1,68,0,16.4
2022/10/25 21:00,22.7,758.5,764.1,68,0,16.4
2022/10/25 22:00,22.7,758.5,764.1,68,0,16.4
2022/10/25 23:00,22.3,759.1,764.8,73,0,17.2
2022/10/26 0:00,22.3,759.1,764.8,73,0,17.2
2022/10/26 1:00,22.3,759.1,764.8,73,0,17.2
2022/10/26 2:00,21.7,758.3,763.9,75,0,17
2022/10/26 3:00,21.7,758.3,763.9,75,0,17
2022/10/26 4:00,21.7,758.3,763.9,75,0,17
2022/10/26 5:00,21.4,757.9,763.6,75,0,16.7
2022/10/26 6:00,21.4,757.9,763.6,75,0,16.7
2022/10/26 7:00,21.4,757.9,763.6,75,0,16.7
2022/10/26 8:00,22.1,758.6,764.2,65,0,15.2
2022/10/26 9:00,22.1,758.6,764.2,65,0,15.2
2022/10/26 10:00,22.1,758.6,764.2,65,0,15.2
2022/10/26 11:00,25.5,758.5,764.1,53,0,15.2
2022/10/26 12:00,25.5,758.5,764.1,53,0,15.2
2022/10/26 13:00,25.5,758.5,764.1,53,0,15.2
2022/10/26 14:00,28,756,761.5,46,0,15.3
2022/10/26 15:00,28,756,761.5,46,0,15.3
2022/10/26 16:00,28,756,761.5,46,0,15.3
2022/10/26 17:00,26.5,755.3,760.9,55,0,16.7
2022/10/26 18:00,26.5,755.3,760.9,55,0,16.7
2022/10/26 19:00,26.5,755.3,760.9,55,0,16.7
2022/10/26 20:00,22.7,757,762.6,69,0,16.7
2022/10/26 21:00,22.7,757,762.6,69,0,16.7
2022/10/26 22:00,22.7,757,762.6,69,0,16.7
2022/10/26 23:00,22.1,757.6,763.2,77,0,17.8
2022/10/27 0:00,22.1,757.6,763.2,77,0,17.8
2022/10/27 1:00,22.1,757.6,763.2,77,0,17.8
2022/10/27 2:00,21.5,757,762.6,81,0,18.1
2022/10/27 3:00,21.5,757,762.6,81,0,18.1
2022/10/27 4:00,21.5,757,762.6,81,0,18.1
2022/10/27 5:00,21,756.5,762.1,83,0,18
2022/10/27 6:00,21,756.5,762.1,83,0,18
2022/10/27 7:00,21,756.5,762.1,83,0,18
2022/10/27 8:00,22.5,757.3,762.9,73,0,17.4
2022/10/27 9:00,22.5,757.3,762.9,73,0,17.4
2022/10/27 10:00,22.5,757.3,762.9,73,0,17.4
2022/10/27 11:00,27,757.1,762.7,53,0,16.6
2022/10/27 12:00,27,757.1,762.7,53,0,16.6
2022/10/27 13:00,27,757.1,762.7,53,0,16.6
2022/10/27 14:00,28.9,755.1,760.6,49,0,17.1
2022/10/27 15:00,28.9,755.1,760.6,49,0,17.1
2022/10/27 16:00,28.9,755.1,760.6,49,0,17.1
2022/10/27 17:00,25.2,755.3,760.9,68,0,18.8
2022/10/27 18:00,25.2,755.3,760.9,68,0,18.8
2022/10/27 19:00,25.2,755.3,760.9,68,0,18.8
2022/10/27 20:00,23.9,756.4,762.1,69,0,17.8
2022/10/27 21:00,23.9,756.4,762.1,69,0,17.8
2022/10/27 22:00,23.9,756.4,762.1,69,0,17.8
2022/10/27 23:00,23,756.9,762.5,79,0,19.1
2022/10/28 0:00,23,756.9,762.5,79,0,19.1
2022/10/28 1:00,23,756.9,762.5,79,0,19.1
2022/10/28 2:00,23,756.7,762.2,77,0,18.7
2022/10/28 3:00,23,756.7,762.2,77,0,18.7
2022/10/28 4:00,23,756.7,762.2,77,0,18.7
2022/10/28 5:00,22.4,756.5,762.1,75,0,17.7
2022/10/28 6:00,22.4,756.5,762.1,75,0,17.7
2022/10/28 7:00,22.4,756.5,762.1,75,0,17.7
2022/10/28 8:00,23.4,757.5,763.1,77,0,19.1
2022/10/28 9:00,23.4,757.5,763.1,77,0,19.1
2022/10/28 10:00,23.4,757.5,763.1,77,0,19.1
2022/10/28 11:00,26.7,757,762.7,57,0,17.4
2022/10/28 12:00,26.7,757,762.7,57,0,17.4
2022/10/28 13:00,26.7,757,762.7,57,0,17.4
2022/10/28 14:00,29.1,754.7,760.3,47,0,16.6
2022/10/28 15:00,29.1,754.7,760.3,47,0,16.6
2022/10/28 16:00,29.1,754.7,760.3,47,0,16.6
2022/10/28 17:00,28.4,754.6,760.1,47,0,16
2022/10/28 18:00,28.4,754.6,760.1,47,0,16
2022/10/28 19:00,28.4,754.6,760.1,47,0,16
2022/10/28 20:00,24.2,755.8,761.4,73,0,19
2022/10/28 21:00,24.2,755.8,761.4,73,0,19
2022/10/28 22:00,24.2,755.8,761.4,73,0,19
2022/10/28 23:00,22.7,756.5,762.1,82,0,19.4
2022/10/29 0:00,22.7,756.5,762.1,82,0,19.4
2022/10/29 1:00,22.7,756.5,762.1,82,0,19.4
2022/10/29 2:00,22.4,756.2,761.8,85,0,19.7
2022/10/29 3:00,22.4,756.2,761.8,85,0,19.7
2022/10/29 4:00,22.4,756.2,761.8,85,0,19.7
2022/10/29 5:00,23.4,755.9,761.5,68,0,17.1
2022/10/29 6:00,23.4,755.9,761.5,68,0,17.1
2022/10/29 7:00,23.4,755.9,761.5,68,0,17.1
2022/10/29 8:00,23.2,757,762.7,67,0,16.7
2022/10/29 9:00,23.2,757,762.7,67,0,16.7
2022/10/29 10:00,23.2,757,762.7,67,0,16.7
2022/10/29 11:00,26.8,756.7,762.3,56,0,17.2
2022/10/29 12:00,26.8,756.7,762.3,56,0,17.2
2022/10/29 13:00,26.8,756.7,762.3,56,0,17.2
2022/10/29 14:00,28.8,754.3,759.9,54,0,18.5
2022/10/29 15:00,28.8,754.3,759.9,54,0,18.5
2022/10/29 16:00,28.8,754.3,759.9,54,0,18.5
2022/10/29 17:00,27.2,753.4,759,56,0,17.6
2022/10/29 18:00,27.2,753.4,759,56,0,17.6
2022/10/29 19:00,27.2,753.4,759,56,0,17.6
2022/10/29 20:00,25.5,754.8,760.3,59,0,16.9
2022/10/29 21:00,25.5,754.8,760.3,59,0,16.9
2022/10/29 22:00,25.5,754.8,760.3,59,0,16.9
2022/10/29 23:00,23.6,755.2,760.8,62,0,15.9
2022/10/30 0:00,23.6,755.2,760.8,62,0,15.9
2022/10/30 1:00,23.6,755.2,760.8,62,0,15.9
2022/10/30 2:00,22.5,754.5,760,66,0,15.8
2022/10/30 3:00,22.5,754.5,760,66,0,15.8
2022/10/30 4:00,22.5,754.5,760,66,0,15.8
2022/10/30 5:00,21.5,754.2,759.7,70,0,15.8
2022/10/30 6:00,21.5,754.2,759.7,70,0,15.8
2022/10/30 7:00,21.5,754.2,759.7,70,0,15.8
2022/10/30 8:00,21.9,754.9,760.6,66,0,15.2
2022/10/30 9:00,21.9,754.9,760.6,66,0,15.2
2022/10/30 10:00,21.9,754.9,760.6,66,0,15.2
2022/10/30 11:00,25.2,754.6,760.1,56,0,15.8
2022/10/30 12:00,25.2,754.6,760.1,56,0,15.8
2022/10/30 13:00,25.2,754.6,760.1,56,0,15.8
2022/10/30 14:00,27.1,752.2,757.7,54,0,17
2022/10/30 15:00,27.1,752.2,757.7,54,0,17
2022/10/30 16:00,27.1,752.2,757.7,54,0,17
2022/10/30 17:00,27.1,751.7,757.3,51,0,16.1
2022/10/30 18:00,27.1,751.7,757.3,51,0,16.1
2022/10/30 19:00,27.1,751.7,757.3,51,0,16.1
2022/10/30 20:00,25.8,752.6,758.2,55,0,16
2022/10/30 21:00,25.8,752.6,758.2,55,0,16
2022/10/30 22:00,25.8,752.6,758.2,55,0,16
2022/10/30 23:00,24.4,753.1,758.6,57,0,15.3
2022/10/31 0:00,24.4,753.1,758.6,57,0,15.3
2022/10/31 1:00,24.4,753.1,758.6,57,0,15.3
2022/10/31 2:00,23.2,752.5,758.1,59,0,14.7
2022/10/31 3:00,23.2,752.5,758.1,59,0,14.7
2022/10/31 4:00,23.2,752.5,758.1,59,0,14.7
2022/10/31 5:00,22,752.2,757.7,61,0,14.1
2022/10/31 6:00,22,752.2,757.7,61,0,14.1
2022/10/31 7:00,22,752.2,757.7,61,0,14.1
2022/10/31 8:00,22.5,752.6,758.2,59,0,14.1
2022/10/31 9:00,22.5,752.6,758.2,59,0,14.1
2022/10/31 10:00,22.5,752.6,758.2,59,0,14.1
2022/10/31 11:00,25.7,752.5,758,51,0,14.8
2022/10/31 12:00,25.7,752.5,758,51,0,14.8
2022/10/31 13:00,25.7,752.5,758,51,0,14.8
2022/10/31 14:00,26.4,750,755.5,51,0,15.4
2022/10/31 15:00,26.4,750,755.5,51,0,15.4
2022/10/31 16:00,26.4,750,755.5,51,0,15.4
2022/10/31 17:00,26.2,750.4,756,50,0,14.9
2022/10/31 18:00,26.2,750.4,756,50,0,14.9
2022/10/31 19:00,26.2,750.4,756,50,0,14.9
2022/10/31 20:00,25.8,751.3,756.9,46,0,13.3
2022/10/31 21:00,25.8,751.3,756.9,46,0,13.3
2022/10/31 22:00,25.8,751.3,756.9,46,0,13.3
2022/10/31 23:00,25.4,751.9,757.4,45,0,12.6
2022/11/1 0:00,25.4,751.9,757.4,45,0,12.6
2022/11/1 1:00,25.4,751.9,757.4,45,0,12.6
2022/11/1 2:00,23.9,750.8,756.4,50,0,12.8
2022/11/1 3:00,23.9,750.8,756.4,50,0,12.8
2022/11/1 4:00,23.9,750.8,756.4,50,0,12.8
2022/11/1 5:00,22.8,750.6,756.1,52,0,12.4
2022/11/1 6:00,22.8,750.6,756.1,52,0,12.4
2022/11/1 7:00,22.8,750.6,756.1,52,0,12.4
2022/11/1 8:00,22.3,752.2,757.8,56,0,13.1
2022/11/1 9:00,22.3,752.2,757.8,56,0,13.1
2022/11/1 10:00,22.3,752.2,757.8,56,0,13.1
2022/11/1 11:00,23,752.3,757.9,55,0,13.4
2022/11/1 12:00,23,752.3,757.9,55,0,13.4
2022/11/1 13:00,23,752.3,757.9,55,0,13.4
2022/11/1 14:00,22.9,750.6,756.1,57,0,13.9
2022/11/1 15:00,22.9,750.6,756.1,57,0,13.9
2022/11/1 16:00,22.9,750.6,756.1,57,0,13.9
2022/11/1 17:00,19.2,750.9,756.5,84,2,16.4
2022/11/1 18:00,19.2,750.9,756.5,84,2,16.4
2022/11/1 19:00,19.2,750.9,756.5,84,2,16.4
2022/11/1 20:00,18.1,751.9,757.6,93,2,16.9
2022/11/1 21:00,18.1,751.9,757.6,93,2,16.9
2022/11/1 22:00,18.1,751.9,757.6,93,2,16.9
2022/11/1 23:00,19,751.3,757,84,2,16.2
2022/11/2 0:00,19,751.3,757,84,2,16.2
2022/11/2 1:00,19,751.3,757,84,2,16.2
2022/11/2 2:00,19,750.4,756.1,83,1,16
2022/11/2 3:00,19,750.4,756.1,83,1,16
2022/11/2 4:00,19,750.4,756.1,83,1,16
2022/11/2 5:00,18.3,750.1,755.7,87,1,16.1
2022/11/2 6:00,18.3,750.1,755.7,87,1,16.1
2022/11/2 7:00,18.3,750.1,755.7,87,1,16.1
2022/11/2 8:00,17.7,751.6,757.3,93,2,16.5
2022/11/2 9:00,17.7,751.6,757.3,93,2,16.5
2022/11/2 10:00,17.7,751.6,757.3,93,2,16.5
2022/11/2 11:00,18.7,752.2,757.9,92,2,17.3
2022/11/2 12:00,18.7,752.2,757.9,92,2,17.3
2022/11/2 13:00,18.7,752.2,757.9,92,2,17.3
2022/11/2 14:00,19.1,750.4,756.1,92,2,17.7
2022/11/2 15:00,19.1,750.4,756.1,92,2,17.7
2022/11/2 16:00,19.1,750.4,756.1,92,2,17.7
2022/11/2 17:00,18.7,750.2,755.8,92,3,17.3
2022/11/2 18:00,18.7,750.2,755.8,92,3,17.3
2022/11/2 19:00,18.7,750.2,755.8,92,3,17.3
2022/11/2 20:00,18.4,751,756.7,94,2,17.4
2022/11/2 21:00,18.4,751,756.7,94,2,17.4
2022/11/2 22:00,18.4,751,756.7,94,2,17.4
2022/11/2 23:00,18.7,750.8,756.5,94,1,17.7
2022/11/3 0:00,18.7,750.8,756.5,94,1,17.7
2022/11/3 1:00,18.7,750.8,756.5,94,1,17.7
2022/11/3 2:00,19.3,750.2,755.8,95,2,18.4
2022/11/3 3:00,19.3,750.2,755.8,95,2,18.4
2022/11/3 4:00,19.3,750.2,755.8,95,2,18.4
2022/11/3 5:00,20.7,751.4,757,94,2,19.7
2022/11/3 6:00,20.7,751.4,757,94,2,19.7
2022/11/3 7:00,20.7,751.4,757,94,2,19.7
2022/11/3 8:00,20.7,753.5,759.2,95,2,19.8
2022/11/3 9:00,20.7,753.5,759.2,95,2,19.8
2022/11/3 10:00,20.7,753.5,759.2,95,2,19.8
2022/11/3 11:00,21.4,754.6,760.3,93,2,20.2
2022/11/3 12:00,21.4,754.6,760.3,93,2,20.2
2022/11/3 13:00,21.4,754.6,760.3,93,2,20.2
2022/11/3 14:00,22.6,753.5,759.1,92,0,21.2
2022/11/3 15:00,22.6,753.5,759.1,92,0,21.2
2022/11/3 16:00,22.6,753.5,759.1,92,0,21.2
2022/11/3 17:00,21.7,753.9,759.5,92,1,20.3
2022/11/3 18:00,21.7,753.9,759.5,92,1,20.3
2022/11/3 19:00,21.7,753.9,759.5,92,1,20.3
2022/11/3 20:00,21.9,755.3,760.9,91,0,20.3
2022/11/3 21:00,21.9,755.3,760.9,91,0,20.3
2022/11/3 22:00,21.9,755.3,760.9,91,0,20.3
2022/11/3 23:00,21.6,756,761.6,93,2,20.5
2022/11/4 0:00,21.6,756,761.6,93,2,20.5
2022/11/4 1:00,21.6,756,761.6,93,2,20.5
2022/11/4 2:00,21.4,755.6,761.2,95,2,20.5
2022/11/4 3:00,21.4,755.6,761.2,95,2,20.5
2022/11/4 4:00,21.4,755.6,761.2,95,2,20.5
2022/11/4 5:00,21.4,755.5,761.1,95,0,20.5
2022/11/4 6:00,21.4,755.5,761.1,95,0,20.5
2022/11/4 7:00,21.4,755.5,761.1,95,0,20.5
2022/11/4 8:00,21.7,756.9,762.5,95,1,20.8
2022/11/4 9:00,21.7,756.9,762.5,95,1,20.8
2022/11/4 10:00,21.7,756.9,762.5,95,1,20.8
2022/11/4 11:00,22.7,757.3,763,88,0,20.6
