time,T,P0,P,U,nRAIN,Td
2022/9/22 16:00,31,756.6,756.9,59,0,22
2022/9/22 17:00,30,756.6,756.9,66,0,23
2022/9/22 18:00,30,756.6,756.9,66,0,23
2022/9/22 19:00,29,757.4,757.7,70,0,23
2022/9/22 20:00,29,757.9,758.2,62,0,21
2022/9/22 21:00,29,757.9,758.2,58,0,20
2022/9/22 22:00,28,758.7,759,66,0,21
2022/9/22 23:00,28,757.9,758.2,66,0,21
2022/9/23 0:00,28,757.9,758.2,66,0,21
2022/9/23 1:00,27,757.9,758.2,70,0,21
2022/9/23 2:00,27,757.4,757.7,74,0,22
2022/9/23 3:00,27,757.4,757.7,74,0,22
2022/9/23 4:00,27,757.4,757.7,74,0,22
2022/9/23 5:00,27,757.4,757.7,74,0,22
2022/9/23 6:00,27,757.4,757.7,74,0,22
2022/9/23 7:00,27,757.9,758.2,74,0,22
2022/9/23 8:00,29,757.9,758.2,66,0,22
2022/9/23 9:00,30,758.7,759,62,0,22
2022/9/23 10:00,30,758.7,759,66,0,23
2022/9/23 11:00,29,758.7,759,70,0,23
2022/9/23 12:00,31,757.9,758.2,66,0,24
2022/9/23 13:00,32,757.4,757.7,63,0,24
2022/9/23 14:00,32,756.6,756.9,59,0,23
2022/9/23 15:00,32,756.6,756.9,63,0,24
2022/9/23 16:00,31,755.9,756.2,66,0,24
2022/9/23 17:00,30,755.9,756.2,70,0,24
2022/9/23 18:00,30,756.6,756.9,75,0,25
2022/9/23 19:00,30,756.6,756.9,75,0,25
2022/9/23 20:00,30,757.4,757.7,70,0,24
2022/9/23 21:00,29,757.9,758.2,66,0,22
2022/9/23 22:00,29,758.7,759,70,0,23
2022/9/23 23:00,29,758.7,759,70,0,23
2022/9/24 0:00,28,758.7,759,74,0,23
2022/9/24 1:00,28,757.9,758.2,70,0,22
2022/9/24 2:00,28,757.9,758.2,70,0,22
2022/9/24 3:00,28,757.4,757.7,66,0,21
2022/9/24 4:00,28,757.4,757.7,66,0,21
2022/9/24 5:00,28,757.4,757.7,70,0,22
2022/9/24 6:00,27,757.9,758.2,70,0,21
2022/9/24 7:00,28,757.9,758.2,66,0,21
2022/9/24 8:00,28,758.7,759,66,0,21
2022/9/24 9:00,29,758.7,759,62,0,21
2022/9/24 10:00,30,758.7,759,59,0,21
2022/9/24 11:00,31,758.7,759,55,0,21
2022/9/24 12:00,31,757.9,758.2,55,0,21
2022/9/24 13:00,30,757.9,758.2,62,0,22
2022/9/24 14:00,30,757.4,757.7,62,0,22
2022/9/24 15:00,29,756.6,756.9,66,0,22
2022/9/24 16:00,29,756.6,756.9,66,0,22
2022/9/24 17:00,30,756.6,756.9,59,0,21
2022/9/24 18:00,29,756.6,756.9,62,0,21
2022/9/24 19:00,28,757.4,757.7,70,0,22
2022/9/24 20:00,28,757.4,757.7,66,0,21
2022/9/24 21:00,28,757.9,758.2,66,0,21
2022/9/24 22:00,28,757.9,758.2,66,0,21
2022/9/24 23:00,27,757.9,758.2,70,0,21
2022/9/25 0:00,27,757.9,758.2,70,0,21
2022/9/25 1:00,27,757.4,757.7,70,0,21
2022/9/25 2:00,27,757.4,757.7,70,0,21
2022/9/25 3:00,27,756.6,756.9,70,0,21
2022/9/25 4:00,27,756.6,756.9,74,0,22
2022/9/25 5:00,26,757.4,757.7,79,0,22
2022/9/25 6:00,26,757.4,757.7,79,0,22
2022/9/25 7:00,26,757.9,758.2,79,0,22
2022/9/25 8:00,27,758.7,759,74,0,22
2022/9/25 9:00,29,758.7,759,70,0,23
2022/9/25 10:00,31,758.7,759,62,0,23
2022/9/25 11:00,31,758.7,759,59,0,22
2022/9/25 12:00,32,757.9,758.2,55,0,22
2022/9/25 13:00,32,757.4,757.7,52,0,21
2022/9/25 14:00,32,756.6,756.9,59,0,23
2022/9/25 15:00,31,756.6,756.9,62,0,23
2022/9/25 16:00,31,755.9,756.2,62,0,23
2022/9/25 17:00,30,755.9,756.2,70,0,24
2022/9/25 18:00,29,755.9,756.2,74,0,24
2022/9/25 19:00,29,756.6,756.9,74,0,24
2022/9/25 20:00,29,756.6,756.9,74,0,24
2022/9/25 21:00,29,757.4,757.7,74,0,24
2022/9/25 22:00,29,757.4,757.7,74,0,24
2022/9/25 23:00,28,757.4,757.7,74,0,23
2022/9/26 0:00,28,757.4,757.7,74,0,23
2022/9/26 1:00,28,757.4,757.7,70,0,22
2022/9/26 2:00,27,756.6,756.9,79,0,23
2022/9/26 3:00,27,756.6,756.9,79,0,23
2022/9/26 4:00,27,756.6,756.9,79,0,23
2022/9/26 5:00,27,756.6,756.9,79,0,23
2022/9/26 6:00,27,756.6,756.9,79,0,23
2022/9/26 7:00,26,757.4,757.7,89,0,24
2022/9/26 8:00,29,757.4,757.7,74,0,24
2022/9/26 9:00,30,757.9,758.2,66,0,23
2022/9/26 10:00,31,757.9,758.2,59,0,22
2022/9/26 11:00,32,757.4,757.7,52,0,21
2022/9/26 12:00,32,757.4,757.7,52,0,21
2022/9/26 13:00,34,756.6,756.9,47,0,21
2022/9/26 14:00,34,755.9,756.2,44,0,20
2022/9/26 15:00,35,754.3,754.6,41,0,20
2022/9/26 16:00,35,754.3,754.6,39,0,19
2022/9/26 17:00,34,754.3,754.6,41,0,19
2022/9/26 18:00,33,754.3,754.6,44,0,19
2022/9/26 19:00,30,755.1,755.4,75,0,25
2022/9/26 20:00,31,755.9,756.2,62,0,23
2022/9/26 21:00,30,755.9,756.2,66,0,23
2022/9/26 22:00,29,756.6,756.9,70,0,23
2022/9/26 23:00,29,756.6,756.9,70,0,23
2022/9/27 0:00,29,755.9,756.2,70,0,23
2022/9/27 1:00,29,755.9,756.2,70,0,23
2022/9/27 2:00,28,755.1,755.4,74,0,23
2022/9/27 3:00,28,755.1,755.4,74,0,23
2022/9/27 4:00,28,755.1,755.4,74,0,23
2022/9/27 5:00,28,755.1,755.4,74,0,23
2022/9/27 6:00,28,755.9,756.2,74,0,23
2022/9/27 7:00,28,755.9,756.2,74,0,23
2022/9/27 8:00,29,756.6,756.9,66,0,22
2022/9/27 9:00,30,756.6,756.9,62,0,22
2022/9/27 10:00,31,756.6,756.9,59,0,22
2022/9/27 11:00,32,756.6,756.9,55,0,22
2022/9/27 12:00,32,755.9,756.2,55,0,22
2022/9/27 13:00,32,755.1,755.4,55,0,22
2022/9/27 14:00,34,754.3,754.6,49,0,22
2022/9/27 15:00,33,753.6,753.9,52,0,22
2022/9/27 16:00,34,753.6,753.9,49,0,22
2022/9/27 17:00,33,753.6,753.9,52,0,22
2022/9/27 18:00,31,754.3,754.6,62,0,23
2022/9/27 19:00,30,754.3,754.6,66,0,23
2022/9/27 20:00,30,754.3,754.6,66,0,23
2022/9/27 21:00,30,755.9,756.2,66,0,23
2022/9/27 22:00,30,755.9,756.2,62,0,22
2022/9/27 23:00,30,755.9,756.2,66,0,23
2022/9/28 0:00,30,755.9,756.2,62,0,22
2022/9/28 1:00,30,755.1,755.4,62,0,22
2022/9/28 2:00,29,755.1,755.4,66,0,22
2022/9/28 3:00,29,755.1,755.4,66,0,22
2022/9/28 4:00,29,755.1,755.4,66,0,22
2022/9/28 5:00,29,755.1,755.4,66,0,22
2022/9/28 6:00,28,755.1,755.4,70,0,22
2022/9/28 7:00,28,755.1,755.4,70,0,22
2022/9/28 8:00,29,755.9,756.2,66,0,22
2022/9/28 9:00,29,756.6,756.9,66,0,22
2022/9/28 10:00,30,756.6,756.9,62,0,22
2022/9/28 11:00,31,755.9,756.2,59,0,22
2022/9/28 12:00,32,755.1,755.4,52,0,21
2022/9/28 13:00,32,755.9,756.2,55,0,22
2022/9/28 14:00,34,755.1,755.4,47,0,21
2022/9/28 15:00,34,754.3,754.6,47,0,21
2022/9/28 16:00,33,754.3,754.6,49,0,21
2022/9/28 17:00,32,754.3,754.6,55,0,22
2022/9/28 18:00,31,755.1,755.4,59,0,22
2022/9/28 19:00,31,755.9,756.2,59,0,22
2022/9/28 20:00,30,755.9,756.2,59,0,21
2022/9/28 21:00,29,756.6,756.9,66,0,22
2022/9/28 22:00,29,756.6,756.9,66,0,22
2022/9/28 23:00,29,756.6,756.9,66,0,22
2022/9/29 0:00,29,756.6,756.9,66,0,22
2022/9/29 1:00,29,755.9,756.2,66,0,22
2022/9/29 2:00,28,755.9,756.2,70,0,22
2022/9/29 3:00,28,755.9,756.2,70,0,22
2022/9/29 4:00,28,755.9,756.2,70,0,22
2022/9/29 5:00,28,755.9,756.2,70,0,22
2022/9/29 6:00,28,756.6,756.9,70,0,22
2022/9/29 7:00,28,757.4,757.7,70,0,22
2022/9/29 8:00,29,757.4,757.7,70,0,23
2022/9/29 9:00,30,757.9,758.2,66,0,23
2022/9/29 10:00,29,757.9,758.2,70,1,23
2022/9/29 11:00,30,757.9,758.2,70,0,24
2022/9/29 12:00,33,757.4,757.7,56,0,23
2022/9/29 13:00,32,756.6,756.9,59,0,23
2022/9/29 14:00,33,755.9,756.2,52,0,22
2022/9/29 15:00,33,755.9,756.2,49,0,21
2022/9/29 16:00,33,755.9,756.2,49,0,21
2022/9/29 17:00,32,755.9,756.2,55,0,22
2022/9/29 18:00,30,755.9,756.2,62,0,22
2022/9/29 19:00,30,756.6,756.9,62,0,22
2022/9/29 20:00,29,757.4,757.7,66,0,22
2022/9/29 21:00,29,757.9,758.2,70,0,23
2022/9/29 22:00,29,757.9,758.2,70,0,23
2022/9/29 23:00,29,757.9,758.2,70,0,23
2022/9/30 0:00,29,757.9,758.2,70,0,23
2022/9/30 1:00,29,757.9,758.2,70,0,23
2022/9/30 2:00,29,757.9,758.2,74,0,24
2022/9/30 3:00,29,757.9,758.2,74,0,24
2022/9/30 4:00,29,757.9,758.2,74,0,24
2022/9/30 5:00,29,757.4,757.7,74,0,24
2022/9/30 6:00,28,757.9,758.2,79,0,24
2022/9/30 7:00,28,757.9,758.2,79,0,24
2022/9/30 8:00,29,757.9,758.2,74,0,24
2022/9/30 9:00,29,758.7,759,74,0,24
2022/9/30 10:00,28,758.7,759,79,3,24
2022/9/30 11:00,28,759.4,759.7,84,1,25
2022/9/30 12:00,26,759.4,759.7,94,3,25
2022/9/30 13:00,26,758.7,759,89,1,24
2022/9/30 14:00,26,757.9,758.2,89,1,24
2022/9/30 15:00,26,757.9,758.2,89,1,24
2022/9/30 16:00,26,757.9,758.2,89,1,24
2022/9/30 17:00,27,758.7,759,84,1,24
2022/9/30 18:00,25,758.7,759,94,1,24
2022/9/30 19:00,25,759.4,759.7,94,1,24
2022/9/30 20:00,25,759.4,759.7,94,1,24
2022/9/30 21:00,26,759.4,759.7,89,1,24
2022/9/30 22:00,25,759.4,759.7,89,0,23
2022/9/30 23:00,26,759.4,759.7,84,0,23
2022/10/1 0:00,26,758.7,759,84,0,23
2022/10/1 1:00,26,758.7,759,89,0,24
2022/10/1 2:00,26,758.7,759,89,0,24
2022/10/1 3:00,27,758.7,759,84,0,24
2022/10/1 4:00,26,758.7,759,89,0,24
2022/10/1 5:00,26,757.9,758.2,89,0,24
2022/10/1 6:00,27,758.7,759,84,0,24
2022/10/1 7:00,27,758.7,759,84,0,24
2022/10/1 8:00,28,759.4,759.7,84,0,25
2022/10/1 9:00,29,759.4,759.7,79,0,25
2022/10/1 10:00,31,760.2,760.5,70,0,25
2022/10/1 11:00,28,760.2,760.5,84,1,25
2022/10/1 12:00,31,759.4,759.7,66,0,24
2022/10/1 13:00,30,758.7,759,70,0,24
2022/10/1 14:00,30,758.7,759,70,0,24
2022/10/1 15:00,31,757.9,758.2,62,0,23
2022/10/1 16:00,31,757.9,758.2,66,0,24
2022/10/1 17:00,30,758.7,759,66,0,23
2022/10/1 18:00,28,757.9,758.2,74,0,23
2022/10/1 19:00,28,758.7,759,79,0,24
2022/10/1 20:00,29,758.7,759,74,0,24
2022/10/1 21:00,29,758.7,759,74,0,24
2022/10/1 22:00,28,759.4,759.7,79,0,24
2022/10/1 23:00,28,759.4,759.7,79,0,24
2022/10/2 0:00,28,759.4,759.7,79,0,24
2022/10/2 1:00,28,759.4,759.7,74,0,23
2022/10/2 2:00,28,758.7,759,74,0,23
2022/10/2 3:00,28,757.9,758.2,79,0,24
2022/10/2 4:00,27,757.9,758.2,84,0,24
2022/10/2 5:00,27,757.9,758.2,84,0,24
2022/10/2 6:00,28,757.9,758.2,79,0,24
2022/10/2 7:00,27,758.7,759,84,0,24
2022/10/2 8:00,29,759.4,759.7,74,0,24
2022/10/2 9:00,30,760.2,760.5,70,0,24
2022/10/2 10:00,31,760.2,760.5,70,0,25
2022/10/2 11:00,32,759.4,759.7,63,0,24
2022/10/2 12:00,33,759.4,759.7,63,0,25
2022/10/2 13:00,31,758.7,759,70,0,25
2022/10/2 14:00,31,758.7,759,70,0,25
2022/10/2 15:00,32,757.9,758.2,67,0,25
2022/10/2 16:00,31,757.9,758.2,66,0,24
2022/10/2 17:00,32,757.9,758.2,63,0,24
2022/10/2 18:00,31,757.9,758.2,66,0,24
2022/10/2 19:00,30,758.7,759,70,0,24
2022/10/2 20:00,29,758.7,759,74,0,24
2022/10/2 21:00,29,759.4,759.7,74,0,24
2022/10/2 22:00,28,759.4,759.7,79,0,24
2022/10/2 23:00,28,759.4,759.7,79,0,24
2022/10/3 0:00,28,759.4,759.7,79,0,24
2022/10/3 1:00,28,759.4,759.7,79,0,24
2022/10/3 2:00,28,759.4,759.7,79,0,24
2022/10/3 3:00,27,758.7,759,84,0,24
2022/10/3 4:00,27,758.7,759,84,0,24
2022/10/3 5:00,27,758.7,759,84,0,24
2022/10/3 6:00,27,759.4,759.7,84,0,24
2022/10/3 7:00,28,759.4,759.7,84,0,25
2022/10/3 8:00,29,760.2,760.5,79,0,25
2022/10/3 9:00,31,760.2,760.5,70,0,25
2022/10/3 10:00,32,760.2,760.5,63,0,24
2022/10/3 11:00,30,760.2,760.5,75,0,25
2022/10/3 12:00,31,760.2,760.5,70,0,25
2022/10/3 13:00,32,759.4,759.7,63,0,24
2022/10/3 14:00,32,758.7,759,67,0,25
2022/10/3 15:00,32,758.7,759,63,0,24
2022/10/3 16:00,32,758.7,759,67,0,25
2022/10/3 17:00,31,758.7,759,70,0,25
2022/10/3 18:00,30,758.7,759,70,0,24
2022/10/3 19:00,30,758.7,759,70,0,24
2022/10/3 20:00,30,759.4,759.7,66,0,23
2022/10/3 21:00,30,760.2,760.5,62,0,22
2022/10/3 22:00,29,760.2,760.5,66,0,22
2022/10/3 23:00,29,760.2,760.5,66,0,22
2022/10/4 0:00,29,760.2,760.5,66,0,22
2022/10/4 1:00,28,759.4,759.7,70,0,22
2022/10/4 2:00,28,759.4,759.7,70,0,22
2022/10/4 3:00,27,759.4,759.7,79,0,23
2022/10/4 4:00,27,759.4,759.7,79,0,23
2022/10/4 5:00,27,759.4,759.7,79,0,23
2022/10/4 6:00,27,759.4,759.7,79,0,23
2022/10/4 7:00,28,760.2,760.5,74,0,23
2022/10/4 8:00,30,760.9,761.2,70,0,24
2022/10/4 9:00,29,760.9,761.2,74,0,24
2022/10/4 10:00,31,760.9,761.2,66,0,24
2022/10/4 11:00,31,760.2,760.5,70,0,25
2022/10/4 12:00,32,760.2,760.5,67,0,25
2022/10/4 13:00,32,759.4,759.7,67,0,25
2022/10/4 14:00,32,758.7,759,63,0,24
2022/10/4 15:00,32,758.7,759,63,0,24
2022/10/4 16:00,31,757.9,758.2,70,0,25
2022/10/4 17:00,31,757.9,758.2,70,0,25
2022/10/4 18:00,30,758.7,759,75,0,25
2022/10/4 19:00,30,758.7,759,75,0,25
2022/10/4 20:00,29,759.4,759.7,79,0,25
2022/10/4 21:00,29,759.4,759.7,84,0,26
2022/10/4 22:00,29,760.2,760.5,79,0,25
2022/10/4 23:00,28,759.4,759.7,84,0,25
2022/10/5 0:00,29,759.4,759.7,79,0,25
2022/10/5 1:00,29,759.4,759.7,79,0,25
2022/10/5 2:00,28,759.4,759.7,84,0,25
2022/10/5 3:00,28,758.7,759,84,0,25
2022/10/5 4:00,28,758.7,759,79,0,24
2022/10/5 5:00,28,758.7,759,79,0,24
2022/10/5 6:00,28,759.4,759.7,74,0,23
2022/10/5 7:00,28,760.2,760.5,74,0,23
2022/10/5 8:00,30,760.9,761.2,70,0,24
2022/10/5 9:00,30,761.7,762,66,0,23
2022/10/5 10:00,31,761.7,762,62,0,23
2022/10/5 11:00,32,761.7,762,59,0,23
2022/10/5 12:00,33,760.9,761.2,59,0,24
2022/10/5 13:00,33,760.2,760.5,49,0,21
2022/10/5 14:00,33,759.4,759.7,49,0,21
2022/10/5 15:00,33,758.7,759,56,0,23
2022/10/5 16:00,32,758.7,759,55,0,22
2022/10/5 17:00,31,758.7,759,59,0,22
2022/10/5 18:00,30,758.7,759,62,0,22
2022/10/5 19:00,30,759.4,759.7,62,0,22
2022/10/5 20:00,29,760.2,760.5,70,0,23
2022/10/5 21:00,28,760.2,760.5,74,0,23
2022/10/5 22:00,28,760.9,761.2,74,0,23
2022/10/5 23:00,28,760.9,761.2,74,0,23
2022/10/6 0:00,28,760.9,761.2,74,0,23
2022/10/6 1:00,28,760.9,761.2,74,0,23
2022/10/6 2:00,28,760.2,760.5,74,0,23
2022/10/6 3:00,28,760.2,760.5,74,0,23
2022/10/6 4:00,28,760.2,760.5,74,0,23
2022/10/6 5:00,27,760.2,760.5,74,0,22
2022/10/6 6:00,27,760.9,761.2,74,0,22
2022/10/6 7:00,27,760.9,761.2,74,0,22
2022/10/6 8:00,28,761.7,762,70,0,22
2022/10/6 9:00,29,761.7,762,66,0,22
2022/10/6 10:00,31,761.7,762,59,0,22
2022/10/6 11:00,32,761.7,762,55,0,22
2022/10/6 12:00,32,760.9,761.2,55,0,22
2022/10/6 13:00,31,760.2,760.5,62,0,23
2022/10/6 14:00,32,759.4,759.7,59,0,23
2022/10/6 15:00,32,758.7,759,59,0,23
2022/10/6 16:00,31,758.7,759,66,0,24
2022/10/6 17:00,30,758.7,759,70,0,24
2022/10/6 18:00,30,758.7,759,70,0,24
2022/10/6 19:00,29,759.4,759.7,74,0,24
2022/10/6 20:00,29,760.2,760.5,79,0,25
2022/10/6 21:00,29,760.9,761.2,70,0,23
2022/10/6 22:00,28,760.9,761.2,74,0,23
2022/10/6 23:00,28,760.9,761.2,74,0,23
2022/10/7 0:00,28,760.9,761.2,79,0,24
2022/10/7 1:00,28,760.9,761.2,79,0,24
2022/10/7 2:00,28,760.9,761.2,79,0,24
2022/10/7 3:00,27,760.2,760.5,84,0,24
2022/10/7 4:00,27,760.2,760.5,84,0,24
2022/10/7 5:00,27,760.2,760.5,84,0,24
2022/10/7 6:00,27,760.2,760.5,79,0,23
2022/10/7 7:00,27,760.9,761.2,84,0,24
2022/10/7 8:00,28,760.9,761.2,74,0,23
2022/10/7 9:00,29,761.7,762,70,0,23
2022/10/7 10:00,30,761.7,762,66,0,23
2022/10/7 11:00,30,761.7,762,62,0,22
2022/10/7 12:00,32,760.9,761.2,55,0,22
2022/10/7 13:00,31,760.2,760.5,59,0,22
2022/10/7 14:00,31,759.4,759.7,59,0,22
2022/10/7 15:00,31,758.7,759,66,0,24
2022/10/7 16:00,31,758.7,759,62,0,23
2022/10/7 17:00,30,758.7,759,70,0,24
2022/10/7 18:00,29,759.4,759.7,74,0,24
2022/10/7 19:00,28,760.2,760.5,79,1,24
2022/10/7 20:00,29,760.9,761.2,66,0,22
2022/10/7 21:00,28,760.9,761.2,66,0,21
2022/10/7 22:00,28,761.7,762,62,0,20
2022/10/7 23:00,27,761.7,762,66,0,20
2022/10/8 0:00,26,761.7,762,65,0,19
2022/10/8 1:00,26,760.9,761.2,65,0,19
2022/10/8 2:00,26,760.9,761.2,61,0,18
2022/10/8 3:00,25,760.9,761.2,65,0,18
2022/10/8 4:00,24,760.9,761.2,69,0,18
2022/10/8 5:00,24,761.6,762,65,0,17
2022/10/8 6:00,24,761.6,762,69,0,18
2022/10/8 7:00,24,761.6,762,65,0,17
2022/10/8 8:00,25,762.5,762.8,61,0,17
2022/10/8 9:00,26,762.5,762.8,61,0,18
2022/10/8 10:00,27,762.5,762.8,58,0,18
2022/10/8 11:00,28,762.5,762.8,58,0,19
2022/10/8 12:00,29,761.7,762,55,0,19
2022/10/8 13:00,30,760.9,761.2,55,0,20
2022/10/8 14:00,31,760.2,760.5,52,0,20
2022/10/8 15:00,30,759.4,759.7,59,0,21
2022/10/8 16:00,30,759.4,759.7,59,0,21
2022/10/8 17:00,30,759.4,759.7,59,0,21
2022/10/8 18:00,29,759.4,759.7,62,0,21
2022/10/8 19:00,28,760.2,760.5,70,0,22
2022/10/8 20:00,28,760.9,761.2,70,0,22
2022/10/8 21:00,28,760.9,761.2,70,0,22
2022/10/8 22:00,28,761.7,762,70,0,22
2022/10/8 23:00,28,761.7,762,70,0,22
2022/10/9 0:00,27,761.7,762,70,0,21
2022/10/9 1:00,27,761.7,762,74,0,22
2022/10/9 2:00,27,761.7,762,66,0,20
2022/10/9 3:00,27,760.9,761.2,62,0,19
2022/10/9 4:00,26,760.9,761.2,65,0,19
2022/10/9 5:00,26,760.9,761.2,65,0,19
2022/10/9 6:00,26,761.7,762,65,0,19
2022/10/9 7:00,26,761.7,762,65,0,19
2022/10/9 8:00,27,762.5,762.8,62,0,19
2022/10/9 9:00,28,762.5,762.8,62,0,20
2022/10/9 10:00,29,762.5,762.8,55,0,19
2022/10/9 11:00,30,762.5,762.8,55,0,20
2022/10/9 12:00,31,761.7,762,52,0,20
2022/10/9 13:00,32,761.7,762,46,0,19
2022/10/9 14:00,31,760.9,761.2,49,0,19
2022/10/9 15:00,31,760.2,760.5,49,0,19
2022/10/9 16:00,31,760.2,760.5,52,0,20
2022/10/9 17:00,31,760.2,760.5,49,0,19
2022/10/9 18:00,29,760.9,761.2,55,0,19
2022/10/9 19:00,28,761.7,762,55,0,18
2022/10/9 20:00,27,763.2,763.5,54,0,17
2022/10/9 21:00,25,763.9,764.3,57,0,16
2022/10/9 22:00,24,764.6,765,57,0,15
2022/10/9 23:00,24,764.6,765,54,0,14
2022/10/10 0:00,23,764.6,765,57,0,14
2022/10/10 1:00,23,764.6,765,53,0,13
2022/10/10 2:00,22,764.6,765,57,0,13
2022/10/10 3:00,22,763.9,764.3,57,0,13
2022/10/10 4:00,22,763.9,764.3,53,0,12
2022/10/10 5:00,22,763.9,764.3,57,0,13
2022/10/10 6:00,21,763.9,764.3,57,0,12
2022/10/10 7:00,21,764.6,765,57,0,12
2022/10/10 8:00,22,765.4,765.8,53,0,12
2022/10/10 9:00,23,765.4,765.8,50,0,12
2022/10/10 10:00,25,765.4,765.8,44,0,12
2022/10/10 11:00,26,764.7,765,42,0,12
2022/10/10 12:00,26,764,764.3,39,0,11
2022/10/10 13:00,26,763.2,763.5,37,0,10
2022/10/10 14:00,27,762.5,762.8,37,0,11
2022/10/10 15:00,28,761.7,762,35,0,11
2022/10/10 16:00,27,761.7,762,37,0,11
2022/10/10 17:00,27,761.7,762,37,0,11
2022/10/10 18:00,27,761.7,762,34,0,10
2022/10/10 19:00,26,762.5,762.8,37,0,10
2022/10/10 20:00,26,763.2,763.5,34,0,9
2022/10/10 21:00,25,763.2,763.5,34,0,8
2022/10/10 22:00,24,763.9,764.3,34,0,7
2022/10/10 23:00,24,763.9,764.3,29,0,5
2022/10/11 0:00,23,763.1,763.5,33,0,6
2022/10/11 1:00,23,763.1,763.5,31,0,5
2022/10/11 2:00,22,763.1,763.5,33,0,5
2022/10/11 3:00,21,763.1,763.5,33,0,4
2022/10/11 4:00,21,763.1,763.5,33,0,4
2022/10/11 5:00,20,762.4,762.8,35,0,4
2022/10/11 6:00,20,763.1,763.5,33,0,3
2022/10/11 7:00,20,763.1,763.5,35,0,4
2022/10/11 8:00,22,763.9,764.3,33,0,5
2022/10/11 9:00,23,763.9,764.3,33,0,6
2022/10/11 10:00,24,763.9,764.3,31,0,6
2022/10/11 11:00,25,763.2,763.5,32,0,7
2022/10/11 12:00,26,762.5,762.8,30,0,7
2022/10/11 13:00,27,761.7,762,32,0,9
2022/10/11 14:00,28,760.9,761.2,30,0,9
2022/10/11 15:00,27,760.9,761.2,30,0,8
2022/10/11 16:00,28,760.9,761.2,30,0,9
2022/10/11 17:00,27,760.9,761.2,30,0,8
2022/10/11 18:00,26,760.9,761.2,34,0,9
2022/10/11 19:00,25,760.9,761.2,36,0,9
2022/10/11 20:00,25,761.7,762,39,0,10
2022/10/11 21:00,24,762.4,762.8,44,0,11
2022/10/11 22:00,24,762.4,762.8,44,0,11
2022/10/11 23:00,24,761.6,762,41,0,10
2022/10/12 0:00,23,761.6,762,44,0,10
2022/10/12 1:00,23,761.6,762,41,0,9
2022/10/12 2:00,23,761.6,762,38,0,8
2022/10/12 3:00,23,761.6,762,36,0,7
2022/10/12 4:00,22,760.8,761.2,38,0,7
2022/10/12 5:00,22,760.8,761.2,41,0,8
2022/10/12 6:00,21,761.6,762,43,0,8
2022/10/12 7:00,21,761.6,762,46,0,9
2022/10/12 8:00,23,762.4,762.8,36,0,7
2022/10/12 9:00,23,762.4,762.8,38,0,8
2022/10/12 10:00,25,762.5,762.8,32,0,7
2022/10/12 11:00,26,762.5,762.8,32,0,8
2022/10/12 12:00,27,761.7,762,28,0,7
2022/10/12 13:00,29,760.9,761.2,29,0,9
2022/10/12 14:00,28,760.2,760.5,28,0,8
2022/10/12 15:00,29,759.4,759.7,27,0,8
2022/10/12 16:00,29,759.4,759.7,29,0,9
2022/10/12 17:00,28,759.4,759.7,26,0,7
2022/10/12 18:00,27,760.2,760.5,26,0,6
2022/10/12 19:00,27,760.2,760.5,26,0,6
2022/10/12 20:00,26,760.9,761.2,32,0,8
2022/10/12 21:00,25,760.9,761.2,36,0,9
2022/10/12 22:00,24,760.9,761.2,39,0,9
2022/10/12 23:00,23,760.8,761.2,44,0,10
2022/10/13 0:00,23,760.8,761.2,44,0,10
2022/10/13 1:00,22,760.8,761.2,50,0,11
2022/10/13 2:00,21,760.1,760.5,53,0,11
2022/10/13 3:00,23,760.1,760.5,44,0,10
2022/10/13 4:00,23,760.1,760.5,41,0,9
2022/10/13 5:00,23,760.1,760.5,41,0,9
2022/10/13 6:00,22,760.1,760.5,44,0,9
2022/10/13 7:00,23,760.8,761.2,41,0,9
2022/10/13 8:00,24,760.9,761.2,39,0,9
2022/10/13 9:00,25,761.7,762,36,0,9
2022/10/13 10:00,27,761.7,762,34,0,10
2022/10/13 11:00,27,760.9,761.2,39,0,12
2022/10/13 12:00,29,760.2,760.5,35,0,12
2022/10/13 13:00,30,759.4,759.7,33,0,12
2022/10/13 14:00,31,758.7,759,33,0,13
2022/10/13 15:00,31,757.9,758.2,33,0,13
2022/10/13 16:00,31,757.9,758.2,33,0,13
2022/10/13 17:00,30,757.9,758.2,35,0,13
2022/10/13 18:00,29,757.9,758.2,40,0,14
2022/10/13 19:00,29,758.7,759,40,0,14
2022/10/13 20:00,29,758.7,759,37,0,13
2022/10/13 21:00,28,758.7,759,42,0,14
2022/10/13 22:00,27,759.4,759.7,51,0,16
2022/10/13 23:00,26,759.4,759.7,54,0,16
2022/10/14 0:00,25,759.4,759.7,65,0,18
2022/10/14 1:00,25,759.4,759.7,65,0,18
2022/10/14 2:00,24,759.4,759.7,74,0,19
2022/10/14 3:00,24,758.7,759,78,0,20
2022/10/14 4:00,24,758.7,759,78,0,20
2022/10/14 5:00,24,758.7,759,78,0,20
2022/10/14 6:00,24,759.4,759.7,57,0,15
2022/10/14 7:00,25,760.2,760.5,47,0,13
2022/10/14 8:00,26,760.2,760.5,45,0,13
2022/10/14 9:00,27,759.4,759.7,39,0,12
2022/10/14 10:00,28,760.2,760.5,40,0,13
2022/10/14 11:00,29,759.4,759.7,37,0,13
2022/10/14 12:00,30,758.7,759,38,0,14
2022/10/14 13:00,31,757.9,758.2,35,0,14
2022/10/14 14:00,30,757.4,757.7,38,0,14
